title,brand,price,list_price,discount_pct,price_currency,stars,reviews_count,breadCrumbs,description
"msi Crosshair 18 HX AI 18"" 2560x1600 240Hz Display Gaming Laptop, Intel Core Ultra 9 275HX (24 Cores, 2.1-5.4 GHz), NVIDIA RTX 5070 8GB GDDR7, 32GB RAM, 1TB NVMe SSD, Windows 11 Home",msi,1687.95,,0.0,$,4.2,14,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Dominate the Game with the Intel Core Ultra 9 RTX 5070 Gaming LaptopDive into next-level gaming with the powerhouse Intel Core Ultra 9 Processor 275HX, featuring 24 cores and turbo boosts up to 5.4 GHz for seamless multitasking and blistering performance in the most demanding titles. Paired with 32GB (16GB x 2) DDR5 5600MHz RAM and a lightning-fast 1TB NVMe SSD, this laptop ensures rapid load times and effortless handling of large files or multiple applications. The stunning 18"" QHD+ (2560x1600) IPS display delivers 240Hz refresh rates and 100% DCI-P3 color coverage for vibrant, fluid visuals that bring every scene to life, while the NVIDIA GeForce RTX 5070 with 8GB GDDR7 unleashes ray-traced graphics and AI-enhanced features for immersive, ultra-realistic gameplay.Crafted for gamers on the go, this machine weighs just 6.83 lbs with dimensions of 15.90"" x 11.02"" x 1.17"", powered by a 240W adapter and a 90Whr Li-Ion battery for extended sessions. Stay connected with Intel Wi-Fi 6E and Bluetooth 5.3, a 720p HD webcam with shutter for secure video calls, and versatile ports including Thunderbolt 4 USB-C, HDMI 2.1, and RJ45 Ethernet. The SteelSeries 24-zone RGB keyboard with anti-ghost keys and multi-touch trackpad provide precise control, complemented by premium Dynaudio 2x 2W speakers and woofers for crystal-clear audio. Running on Windows 11 Home, it's your ultimate companion for gaming, creation, and beyond.Ultimate Processor & Memory: Intel Core Ultra 9 275HX (24 Cores, up to 5.4 GHz) with 32GB DDR5-5600 for unparalleled speed and efficiency in gaming and productivity.Ultimate Processor & Memory: Intel Core Ultra 9 275HX (24 Cores, up to 5.4 GHz) with 32GB DDR5-5600 for unparalleled speed and efficiency in gaming and productivity.Immersive Display & Graphics: 18"" QHD+ 240Hz IPS panel with 100% DCI-P3 and NVIDIA GeForce RTX 5070 8GB GDDR7 for stunning ray-traced visuals and high-frame-rate action.Immersive Display & Graphics: 18"" QHD+ 240Hz IPS panel with 100% DCI-P3 and NVIDIA GeForce RTX 5070 8GB GDDR7 for stunning ray-traced visuals and high-frame-rate action.Fast Storage & Connectivity: 1TB NVMe SSD, Intel Wi-Fi 6E, Bluetooth 5.3, Thunderbolt 4, HDMI 2.1, and multiple USB ports for rapid transfers and seamless online play.Fast Storage & Connectivity: 1TB NVMe SSD, Intel Wi-Fi 6E, Bluetooth 5.3, Thunderbolt 4, HDMI 2.1, and multiple USB ports for rapid transfers and seamless online play.Premium Audio & Build: Dynaudio speakers with woofers, SteelSeries RGB anti-ghost keyboard, and lightweight 6.83 lbs design with 90Whr battery for immersive sound and all-day portability.Premium Audio & Build: Dynaudio speakers with woofers, SteelSeries RGB anti-ghost keyboard, and lightweight 6.83 lbs design with 90Whr battery for immersive sound and all-day portability."
"ASUS Vivobook S16 Copilot+ AI PC Laptop | 16"" 2.8k OLED 120Hz | Intel Core Ultra 9 285H | 32GB RAM 1TB SSD | RGB Backlit for Creator Designer Business Professional Win11 Pro w/DLCA Accessory",ASUS,1128.0,,0.0,$,4.4,22,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type:  Laptop Computer PC Series: ASUS Vivobook S16 Processor: Intel Core Ultra 9 Processor 285H 2.9 GHz (24MB Cache, up to 5.4 GHz, 16 cores, 16 Threads); Intel AI Boost NPU up to 13TOPS Memory: 32GB RAM Storage: 1TB SSD Graphics: Intel Arc Graphics Display: 16"" 2.8K WQXGA+ (2880x1800) 16:10; 120Hz; OLED; 600nits HDR peak brightness; 100% DCI-P3; Glare Communications: Wi-Fi 7 + Bluetooth 5.4 Camera: 1080P FHD IR Camera with Privacy Shutter Audio: Dolby Atmos Keyboard: RGB Backlit Keyboard with Num-key Operating system: Windows 11 Professional Ports & Slots: 2x USB 3.2 Gen 1 Type-A, 2x Thunderbolt 4 with support for display / power delivery, 1x HDMI 2.1, 1x 3.5mm Combo Audio Jack, 1x Micro SD card reader Additional Information:  Dimensions: 13.92"" x 9.72"" x 0.55"" ~ 0.63"" Approximate Weight: 3.31 pounds"
"Lenovo ThinkPad P14s Gen 5 Intel Core Ultra 7 155H, 16C, 14.5"" 3K (3072 x 1920) Non-Touch,120Hz, 32GB RAM DDR5, 1 TB SSD, NVIDIA RTX 500 Ada Backlit KYB, Fingerprint Reader, Windows 11 Pro",Lenovo,1490.0,,0.0,$,4.7,14,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Processor Intel Core Ultra 7 155H Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz)Processor Intel Core Ultra 7 155H Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz)Operating System Windows 11 Pro 64Operating System Windows 11 Pro 64Graphic Card NVIDIA RTX 500 Ada Generation Laptop GPU 4GB GDDR6Graphic Card NVIDIA RTX 500 Ada Generation Laptop GPU 4GB GDDR6Memory 32 GB DDR5-5600MHz (SODIMM) - (2 x 16 GB)Memory 32 GB DDR5-5600MHz (SODIMM) - (2 x 16 GB)Storage 1 TB SSD M.2 2280 PCIe Gen4 Performance TLC OpalStorage 1 TB SSD M.2 2280 PCIe Gen4 Performance TLC OpalDisplay 14.5"" 3K (3072 x 1920), IPS, Anti-Glare, Non-Touch, 100%DCI-P3, 430 nits, 120HzDisplay 14.5"" 3K (3072 x 1920), IPS, Anti-Glare, Non-Touch, 100%DCI-P3, 430 nits, 120HzAC Adapter / Power Supply 135WAC Adapter / Power Supply 135WWarranty 1 Year Courier or Carry-inWarranty 1 Year Courier or Carry-inBrand Mobile WorkstationBrand Mobile WorkstationScreen Resolution 3072 x 1920Screen Resolution 3072 x 1920Touch Screen Non-TouchTouch Screen Non-TouchOperating System Language EN:EnglishOperating System Language EN:English"
"Lenovo LOQ RTX 5050 Gaming Laptop 15.6"" FHD 144Hz, NVIDIA GeForce 8GB GDDR7, Intel i5-13450HX, 64GB DDR5, 3TB Storage (2TB SSD &1TB Docking Station), Backlit Keyboard, 5.0MP Camera, Win 11 Pro, Gray",Lenovo,1999.0,,0.0,$,4.6,3,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop, Intel i5-13450HX, NVIDIA GeForce RTX 5050 8GB GDDR7"
"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ Ultra 9 Processor 275HX, 32GB DDR5, 1TB PCIe SSD, Wi-Fi 7",ASUS,1799.0,1999.99,10.05,$,4.4,1103,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Unlock a next-level gaming experience with the ROG Strix G16. Featuring an ROG Nebula Display with 240Hz refresh rate, the ROG Strix delivers stunning visuals. Powered by an Intel® Core™ Ultra 9 Processor 275HX and an NVIDIA GeForce® RTX™ 5060 Laptop GPU, enjoy seamless gaming and creative performance. With 32GB of RAM and an expansive 1TB SSD, speed and space are never a concern. During intense gaming session, the advanced ROG Intelligent Cooling ensures smooth performance while keeping the system cool. The esports-ready keyboard, Dolby Atmos audio, and customizable RGB Aura Light Bar elevate every moment. Plus, enjoy easy upgrades and 3 months of PC Game Pass for the ultimate gaming experience."
"HP OMEN 16 Ultra Slim RTX 5060 Gaming Laptop, 16"" FHD+ 144Hz, Intel Ultra 9 285H(Beats Intel i9-14900), NVIDIA RTX 5060, 64GB DDR5 RAM, 4TB SSD, Backlit KB, Bundle with PCO Laptop Cooler",HP,2059.0,2199.0,6.37,$,4.4,48,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"Lenovo Legion Pro 7i Gen 10 16"" Gaming Laptop (2025 Model) Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5080 16GB, 32GB RAM, 1TB Gen 5 NVMe SSD, 16.0"" WQXGA OLED 500 nits 240Hz, Windows 11 Home",Lenovo,2549.0,2699.0,5.56,$,4.3,6,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Lenovo Legion Pro 7i Gen 10 16"" Gaming Laptop (2025 Model) Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5080 16GB, 32GB RAM, 1TB Gen 5 NVMe SSD, 16.0"" WQXGA OLED 500 nits 240Hz, Windows 11 Home. ULTIMATE PERFORMANCE FOR GAMERS. Desktop-Level Performance, Anywhere. Experience next-level gaming and productivity with Intel processors. Enjoy ultra-smooth gameplay, seamless multitasking, and AI-accelerated creative tasks. Connect all peripherals with Thunderbolt 4, and boost unplugged playtime with cooler, quieter performance for gaming, streaming, and creating."
"ASUS ROG Strix G18 G814 Gaming Laptop | 18"" 2.5k (2560x1600) 240Hz (100% DCI-P3) | AMD 16-core Ryzen 9 9955HX (>i9-14900HX) | 32GB DDR5 2TB SSD | GeForce RTX 5070 | RGB Backlit Win11 w/DLCA Accessory",ASUS,2469.0,,0.0,$,5.0,2,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type: Gaming Laptop Computer PC Series: ASUS ROG Strix G18 G814 Processor: AMD 16-core Ryzen 9 9955HX Memory: 32GB DDR5 Storage: 2TB SSD Graphics: NVIDIA GeForce RTX 5070 8GB Display: 18"" 2560x1600 IPS 240Hz (100% DCI-P3) Communications: Wi-Fi6E Keyboard: 4-zone RGB Backlit Audio: Smart Amp, Dolby Atmos, AI Noise-canceling Operating system: Windows 11 Pro Webcam: FHD Camera Ports & Slots: 2x USB-A 3.2, 1x Type USB 4, 1x HDMI 2.1 FRL, 1x RJ45 Ethernet Battery: 90Wh Additional Information:  Dimensions: 11.57"" x 15.71"" x 1.21"" Approximate Weight: 6.62 pounds"
"Lenovo Legion 5 Gen 10 Gaming Laptop: Ryzen 7 260, NVidia RTX 5060, 16GB DDR5 RAM, 512GB SSD, 15.3"" WUXGA (1920x1200) 165Hz Display",Lenovo,1095.0,,0.0,$,5.0,3,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Lenovo Legion 5 Gen 10 Gaming Laptop: Ryzen 7 260, NVidia RTX 5060, 16GB DDR5 RAM, 512GB SSD, 15.3"" WUXGA (1920x1200) Display"
"ASUS Vivobook 18 Laptop, 18” WUXGA 144Hz Display, AMD Ryzen 7 260 with XDNA NPU, AMD Radeon Graphics, 32GB RAM, 1TB SSD, Quiet Blue, M1807HA-DB79",ASUS,1012.0,1099.99,8.0,$,4.4,9,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,Vivobook 18 brings you an ultrasmooth 144Hz refresh rate for next-level visuals and up to 17 hours of amazing battery life. Tackle any task with ease with fast memory and supersized storage. Immerse yourself on an 18-inch WUXGA (16:10) display. The ultimate everyday laptop at just 0.73” thin and 5.73 lb light.
"ASUS ROG Strix G16 Gaming Laptop, GeForce RTX 5070 Ti 12GB GDDR7, AMD Ryzen 9 8940HX Processor(Up to 5.3 GHz), 16"" LED 165Hz WQXGA, 64 GB DDR5 RAM, 1 TB SSD, Backlit KB, Windows 11 Pro,w/Accessories",ASUS,2699.99,,0.0,$,4.4,45,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Statement:Original Seal is opened for upgrade ONLY. If the computer has modifications, then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertisedSpecificationsBrand: ASUSColor: ‎GreyDisplay Type:LEDOperating System: Windows 11 ProProcessor Model: AMD Ryzen 9 8940HXGraphics Type: DedicatedProcessor Cores: 16-coreGraphics: ‎NVIDIA GeForce RTX 5070 TIScreen Size:16 InchesMaximum Resolution:WQXGA 1900 x 1200 pixelsRefresh Rate:165HzSystem Memory RAM Speed: ‎5600 MHzMemory: Up to 64GB RAMType of Memory (RAM): DDR5Hard Drive:Up to 4TB SSDStorage Type: SSDWireless Networking: WiFi 6EWireless Connectivity: BluetoothFront-Facing Camera: YesBuilt-In Microphone: YesDimension: 13.94""L x 10.39""W x 0.89""H, 5.51 poundsPorts:1 x HDMI 2.12 x USB-A 3.21 x USB-C 3.21 x RJ451 x Thunderbolt 41 x Headphone/mic combo"
"Thunderobot Zero 18 Pro 5080 Gaming Laptop, 18"" QHD+ 240Hz 2.5K Hummingbird Display, Core Ultra 9 275HX, GeForce RTX 5080, 32GB DDR5, 2TB SSD, Per-Key RGB, FHD IR Camera, Wi-Fi 6E, Win 11 Home",Thunderobot,2549.0,3099.0,17.75,$,4.7,4,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"ASUS ROG Strix G18 G815 Gaming AI Laptop | 18"" 2.5k IPS 240Hz (100% DCI-P3, 3ms) | Intel 24-Core Ultra 9 275HX | 64GB DDR5 1TB SSD | GeForce RTX 5060 | RGB Backlit Wi-Fi7 Win11 Pro w/DLCA Accessory",ASUS,2449.0,,0.0,$,3.9,5,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type:  Gaming Laptop Computer PC Series: ASUS ROG Strix G18 Processor: Intel Core Ultra 9 Processor 275HX 2.7 GHz (36MB Cache, up to 5.4 GHz, 24 cores, 24 Threads); Intel AI Boost NPU up to 13TOPS Memory: 64GB DDR5 Storage: 1TB SSD Graphics: NVIDIA GeForce RTX 5060 Laptop GPU 8GB GDDR7 Display: 18"" 2.5K (2560 x 1600, WQXGA) 16:10 aspect ratio, 500nits, 240Hz/3ms IPS-level, 100% DCI-P3, Anti-glare Nebula Display Communications: Wi-Fi 7 + Bluetooth 5.4 Camera: 1080P FHD IR Camera Audio: Dolby Atmos, Smart Amp Technology Keyboard: 4-Zone RGB Backlit Keyboard Operating system: Windows 11 Professional Ports & Slots: 1x 3.5mm Combo Audio Jack, 1x HDMI 2.1 FRL, 1x Type-C 3.2 Gen 2 support DisplayPort / power delivery / G-SYNC, 1x Thunderbolt 4 support DisplayPort / power delivery, 3x USB-A 3.2 Gen 2, 1x RJ45 Additional Information:  Dimensions: 15.71"" x 11.73"" x 0.93"" ~ 1.26"" Approximate Weight: 7.05 pounds"
"HP 17.3"" HD+ Touchscreen Laptop, AMD Ryzen 5 7430U, 64GB RAM, 2TB SSD, Webcam, HDMI, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Windows 11 Home, Blue",HP,1449.0,,0.0,$,4.6,43,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Key Features and Benefits:CPU: AMD Ryzen 5 7430U Processor (6 Cores, 12 Threads, 16MB L3 Cache, Base Frequency at 2.3 GHz, Up to 4.3 GHz at Max Turbo Frequency)Memory: 64GB RAMHard Drive: 2TB PCIe Solid State DriveOperating System: Windows 11 HomeGraphics: AMD Radeon GraphicsDisplay: 17.3"" diagonal, HD+ (1600 x 900), touch, anti-glare, 250 nits, 60% NTSC Ports:1 x USB Type-C 5Gbps signaling rate1 x headphone/microphone combo2 x USB Type-A 5Gbps signaling rate1 x AC smart pin1 x HDMI 1.4bOptical Drive: NoneCamera: HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphonesFingerprint Reader: YesBacklit Keyboard Switch: Fn+F4Wireless Connectivity: Wi-Fi 6Dimensions: 15.78 x 10.15 x 0.81 inchesWeight: 4.58 lbsColor: Blue"
"Dell Alienware 18 Area-51 Gaming Laptop 18"" 2.5K WQXGA Anti-Glare Display (Intel Ultra 9 275HX, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, Wi-Fi 7, Backlit KYB, Bluetooth 5.4, Windows 11 Home)",Dell,4047.0,,0.0,$,3.9,9,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,1
"ASUS ROG Strix G18 G815 Gaming AI Laptop | 18"" 2.5k IPS 240Hz (100% DCI-P3, 500nits) | Intel Core Ultra 9 275HX | 64GB DDR5 4TB SSD | GeForce RTX 5070 | RGB Backlit Wi-Fi 7 Win11 Pro w/DLCA Accessory",ASUS,3149.0,,0.0,$,5.0,1,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type:  Gaming Laptop Computer PC Series: ASUS ROG Strix G18 Processor: Intel Core Ultra 9 Processor 275HX 2.7 GHz (36MB Cache, up to 5.4 GHz, 24 cores, 24 Threads); Intel AI Boost NPU up to 13TOPS Memory: 64GB DDR5 Storage: 4TB SSD Graphics: NVIDIA GeForce RTX 5070 Laptop GPU 8GB GDDR7 Display: 18"" 2.5K (2560 x 1600, WQXGA) 16:10 aspect ratio, 500nits, 240Hz/3ms IPS-level, 100% DCI-P3, Anti-glare Nebula Display Communications: Wi-Fi 7 + Bluetooth 5.4 Camera: 1080P FHD IR Camera Audio: Dolby Atmos, Smart Amp Technology Keyboard: 4-Zone RGB Backlit Keyboard Battery: 90WHrs, 4S1P, 4-cell Li-ion Operating system: Windows 11 Professional Ports & Slots: 1x 3.5mm Combo Audio Jack1x HDMI 2.1 FRL3x USB 3.2 Gen 2 Type-A (data speed up to 10Gbps)1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC1x Thunderbolt 4 support DisplayPort / power delivery1x RJ45 LAN port Additional Information:  Dimensions: 15.71"" x 11.73"" x 0.93"" ~ 1.26"" Approximate Weight: 7.05 pounds"
"Lenovo ThinkPad E14 Gen 6 Business AI PC Laptop (14"" FHD+ Anti-Glare, Intel 12-Core Ultra 5 125U (> i7-1355U), 16GB DDR5 RAM, 512GB SSD) Backlit, Fingerprint, 1080p Webcam, Thunderbolt 4, Win 11 Pro",ist computers,869.98,,0.0,$,4.7,11,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"Lenovo Legion 5 AI-Powered Gaming Laptop | 15.1"" WQXGA OLED 165Hz | AMD Ryzen 7 260 | 32GB DDR5 2TB SSD | GeForce RTX 5060 8GB (Up to 572 AI Tops) | RGB Backlit Wi-Fi 7 Win11 w/DLCA Accessory",Lenovo,1649.0,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"KEY SPECIFICATIONS:  PC Type: AI-Powered Gaming PC PC Series: Lenovo Legion 5 Processor: AMD Ryzen 7 260 Processor (8 Cores, 16 Threads, 16MB L3 Cache, Up to 5.1 GHz Boost Clock) Memory: 32GB DDR5 Storage: 2TB SSD Graphics: NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 2497MHz, TGP 115W, 572 AI TOPS Display: 15.1"" WQXGA (2560x1600) OLED 1000nits (peak) / 500nits (typical) glossy, 100% DCI-P3, 165Hz, Dolby Vision, DisplayHDR True Black 600 Communications: Wi-Fi 7 + Bluetooth 5.4 Camera: 5MP Camera with E-shutter Audio: Stereo speakers, 2W x2, audio by HARMAN, optimized with Nahimic Audio Keyboard: 24-Zone RGB Backlit Keyboard Operating system: Windows 11 Home Ports & Slots: 2x USB-A (USB 5Gbps / USB 3.2 Gen 1)1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On1x Type-C (USB 10Gbps / USB 3.2 Gen 2), with USB PD 65-100W and DisplayPort 2.11x Type-C (USB4 40Gbps), with DP 1.41x HDMI 2.1, up to 8K/60Hz1x Headphone / microphone combo jack (3.5mm)1x Ethernet (RJ-45)1x Power connector Additional Information:  Dimensions: 13.58"" x 10.05"" x 0.75""-0.85"" Approximate Weight: 4.19 pounds"
"Lenovo ThinkBook 15 Business Laptop (15.6"" FHD Anti-Glare, 40GB RAM, 1TB SSD, AMD Ryzen 7 5825U (> Intel i7-1255U)) Fingerprint, 1080p Webcam, Military Grade, Wi-Fi, Ethernet, Win 11 Pro w/Copilot",Lenovo,899.99,,0.0,$,4.4,168,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Meet the Latest ThinkBook 15 Gen 4 Business LaptopDesigned with a 2.0GHz AMD Ryzen 5000 Series CPU, this laptop is designed for professional business use and daily computing. Store important business documents on the M.2 SSD. Experience smooth on-screen visuals thanks to the integrated AMD Radeon Graphics paired with the 15.6"" Full HD display.Style that's fully functionalLenovo ThinkBook 15 Gen 4 is only 0.74"" thin and just 3.75lbs. Wakes the system in just one second upon opening the top cover and connects online one second later. With narrow display bezels and an 88% screen-to-body ratio, you’ll appreciate the larger screen real estate and enjoy the view.Cool Under Pressure. Just Like YouThe Lenovo ThinkBook 15 Gen 4 laptop stays cool under pressure. With AMD Ryzen 5000 Series processors, it can handle all your computing needs. Plus, the Intelligent Cooling feature adjusts fan speed, thermal capacity, and battery life to keep the system up and running even under intense use.Teleconference like a proAI features on the ThinkBook 15 Gen 4 help keep teleconferences quiet and focused by limiting ambient noise. Multiple settings let you tune your conference audio to your environment.Technical SpecificationsDisplay: 15.6"" FHD (1920x1080) TN, 250nits, Anti-glare DisplayProcessor: AMD Octa-Core Ryzen 7 5825U Processor (8 Cores 16 Threads, base clock speed 2.0GHz, max turbo to 4.5GHz, 16MB L3 Cache)Graphics: Integrated AMD Radeon Graphics Memory: 40GB RAMStorage: 1TB PCIe NVMe M.2 SSD (2*512GB SSD)Networking: Intel Wi-Fi 6 802.11AX (2 x 2) + Bluetooth 5.1Operating System: Windows 11 Pro 64-bitBattery: Integrated 45WhCamera: FHD 1080p with Privacy ShutterKeyboard: EnglishSecurity: Fingerprint ReaderDimensions: 14.1"" x 9.25"" x 0.74"" Weight: 3.75 lbWarranty: One Year Onsite WarrantyPorts & Slots:USB 3.2 Gen 1USB 3.2 Gen 1 (Always On)2x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 3.0, and DisplayPort 1.4)HDMI 2.1Ethernet (RJ-45)Headphone / microphone combo jack4-in-1 Card reader"
"GMKtec EVO-X2 AI Mini PC AMD Ryzen Al Max+ 395 (up to 5.1GHz) Mini Gaming Computers, 96GB LPDDR5X 8000MHz (12GB*8) 2TB PCIe 4.0 SSD, Quad Screen 8K Display, WiFi 7 & USB4, SD Card Reader 4.0",GMKtec,2399.99,,0.0,$,4.2,41,Electronics > Computers & Accessories > Computers & Tablets > Desktops > Minis,
"Apple 2021 MacBook Pro with Apple M1 Pro Chip 14-inch, 32GB RAM, 512GB SSD Storage Space Gray (Renewed)",Apple,899.0,899.0,0.0,$,4.1,779,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Apple 2021 MacBook Pro with Apple M1 Pro Chip 14-inch, 32GB RAM, 512GB SSD Storage Space Gray (Renewed)"
"HP OMEN 16"" 144Hz WUXGA Slim Gaming Laptop, Intel 16-Core Ultra 9 285H, GeForce RTX 5070 Computer, 32GB DDR5 RAM, 1TB PCIe SSD, AI Boost, WiFi 6E, RGB Backlit KB, FHD Webcam, Windows 11, Type-C Hub",HP,1695.0,2459.0,31.07,$,2.0,1,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"ProcessorIntel Core Ultra 9 285H, 16C (6P + 8E + 2LPE) / 16T, Max Turbo up to 5.4GHz, 24MB Intel Smart Cache; Intel AI Boost (13 NPU TOPS)Operating SystemWindows 11 Home, Copilot+ PCGraphics CardNVIDIA GeForce RTX 5070 Laptop GPU (8GB GDDR7 dedicated)Display16-inch diagonal, WUXGA (1920 x 1200), 60-144 Hz, IPS, micro-edge, anti-glare, 300 nits, 62.5% sRGB16-inch diagonal, WUXGA (1920 x 1200), 60-144 Hz, IPS, micro-edge, anti-glare, 300 nits, 62.5% sRGBVariable Refresh Rate supportVariable Refresh Rate supportMemory32GB DDR5-5600 MT/s RAMStorage1TB, M.2, PCIe NVMe, SSDFinish and featuresTop cover: shadow blackTop cover: shadow blackKeyboard deck: shadow blackKeyboard deck: shadow blackLogo: black chromeLogo: black chromeKeyboardFull-size, 4-zone RGB backlit, shadow black keyboard with numeric keypad and 26-Key Rollover Anti-Ghosting Key technologyFull-size, 4-zone RGB backlit, shadow black keyboard with numeric keypad and 26-Key Rollover Anti-Ghosting Key technologyHP ImagepadHP ImagepadPorts1 USB Type-C 10Gbps signaling rate (USB Power Delivery 3.0, DisplayPort 1.4, HP Sleep and Charge)1 USB Type-C 10Gbps signaling rate (USB Power Delivery 3.0, DisplayPort 1.4, HP Sleep and Charge)1 USB Type-A 10Gbps Signaling Rate1 USB Type-A 10Gbps Signaling Rate2 USB Type-A 5Gbps Signaling Rate2 USB Type-A 5Gbps Signaling Rate1 RJ-451 RJ-451 AC Smart pin1 AC Smart pin1x HDMI 2.11x HDMI 2.11x Headphone/Microphone combo1x Headphone/Microphone comboDimensions & Weight14.07 in (W) x 10.59 in (D) x 0.78 in (front) - 0.89 in (rear) (H)14.07 in (W) x 10.59 in (D) x 0.78 in (front) - 0.89 in (rear) (H)Starting weight: 5.35 lbStarting weight: 5.35 lbSecurityCamera privacy shutterCameraHP True Vision 1080p FHD camera with temporal noise reduction and integrated dual array digital microphonesSoundHyperX with dual speakersHyperX with dual speakersDTS: X UltraDTS: X UltraNetwork cardIntegrated 10/100/1000 GbE LANWirelessWi-Fi 6E (2x2) and Bluetooth 5.3 Wireless CardPower150 W AC power adapter"
